date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:11:27	16047/16047	---MCZ	200	added ('OK')	application/javascript	etag:W/%22af4b431867621a70f8a5ab8e3467d9e2%22	https://tatem.com/_next/static/chunks/9561-16c045728033fbcc.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/9561-16c045728033fbccae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:27	11469/11469	---MCZ	200	added ('OK')	application/javascript	etag:W/%224fb0bb432fb94c9865dd6d9bc35088de%22	https://tatem.com/_next/static/chunks/app/(marketing)/careers/%5B...id%5D/page-05c0ea4ce0b8e458.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/app/(marketing)/careers/[...id]/page-05c0ea4ce0b8e458ae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:27	4710/4710	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Mar%202025%2022:11:28%20GMT	https://tatem.com/cdn-cgi/l/email-protection	C:/My%20Websites/tate/tatem.com/cdn-cgi/l/email-protection.html	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:28	1239/1239	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Mar%202025%2022:11:28%20GMT	https://tatem.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Websites/tate/tatem.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:29	30196/30196	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:30%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/85dda547-5c6f84d89247d8f3.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/85dda547-5c6f84d89247d8f3ae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:29	30196/30196	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:30%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/0f515d60-d12828cdec37c847.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/0f515d60-d12828cdec37c847ae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:30	30196/30196	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:31%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/257b6a2c-bbf7592ed7fae297.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/257b6a2c-bbf7592ed7fae297ae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:30	30196/30196	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:31%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/716107be-ffa0d5b427a6b13f.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/716107be-ffa0d5b427a6b13fae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:31	30180/30180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:32%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/3961-67e3b77192e06e25.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/3961-67e3b77192e06e25ae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:31	30180/30180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:32%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/3228-560bb941bbe17ec0.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/3228-560bb941bbe17ec0ae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:32	30180/30180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:33%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/3067-c87968e3efc1df6c.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/3067-c87968e3efc1df6cae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:33	30180/30180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:34%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/6346-8ecc22cea98f4bd4.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/6346-8ecc22cea98f4bd4ae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:33	30180/30180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:34%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/7407-891f79ff830cb80d.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/7407-891f79ff830cb80dae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:34	30180/30180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:35%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/7427-b0fda0a745b7134c.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/7427-b0fda0a745b7134cae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:34	30180/30180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:35%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/7476-f4a9b0a55c5230ac.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/7476-f4a9b0a55c5230acae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:35	30180/30180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:35%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/5048-cbb699206126708d.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/5048-cbb699206126708dae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:35	30180/30180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:36%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/8810-227b212eddc9af23.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/8810-227b212eddc9af23ae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:36	30180/30180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:37%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/6998-eacd00fde782faee.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/6998-eacd00fde782faeeae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:36	30180/30180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:37%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/1953-b16f3ec1fd6b900a.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/1953-b16f3ec1fd6b900aae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:37	30084/30084	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:38%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/968e3efc1df6c.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/968e3efc1df6cae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:38	30180/30180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:38%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/4221-516776379304c93c.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/4221-516776379304c93cae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:38	30180/30180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:39%20GMT	https://tatem.com/careers/senior-full-stack-software-engineer/static/chunks/9561-16c045728033fbcc.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/careers/senior-full-stack-software-engineer/static/chunks/9561-16c045728033fbccae80.js	(from https://tatem.com/careers/senior-full-stack-software-engineer/10-02-2024)
15:11:39	40520/40520	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Oct%202024%2001:06:18%20GMT	https://cdn.sanity.io/images/l6nabp7v/production/5519833401b8f43ebdf06121b9e1eb5fd6b7feed-1304x652.png	C:/My%20Websites/tate/cdn.sanity.io/images/l6nabp7v/production/5519833401b8f43ebdf06121b9e1eb5fd6b7feed-1304x652.png	(from https://tatem.com/releases)
15:11:39	8668/8668	---MCZ	200	added ('OK')	application/javascript	etag:W/%2250395e0124a9d223ff956bbfa52cbdd4%22	https://tatem.com/_next/static/chunks/2536-98781966ef28359b.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/2536-98781966ef28359bae80.js	(from https://tatem.com/releases)
15:11:39	7781/7781	---MCZ	200	added ('OK')	application/javascript	etag:W/%220caa42f0f041892dca150116e0b0df1c%22	https://tatem.com/_next/static/chunks/app/(marketing)/releases/%5B...id%5D/page-e3b5f8ac25583200.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/app/(marketing)/releases/[...id]/page-e3b5f8ac25583200ae80.js	(from https://tatem.com/releases)
15:11:39	48765/48765	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Mar%202025%2022:11:40%20GMT	https://tatem.com/releases/our-story/08-16-2023	C:/My%20Websites/tate/tatem.com/releases/our-story/08-16-2023.html	(from https://tatem.com/releases)
15:11:40	28854/28854	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2022:11:41%20GMT	https://tatem.com/releases/page/2	C:/My%20Websites/tate/tatem.com/releases/page/2	(from https://tatem.com/releases)
15:11:41	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/68e3efc1df6c.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/68e3efc1df6cae80.js	(from https://tatem.com/releases)
15:11:41	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/static/chunks/2536-98781966ef28359b.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/static/chunks/2536-98781966ef28359bae80.js	(from https://tatem.com/releases)
15:11:41	13276/13276	---MCZ	200	added ('OK')	application/javascript	etag:W/%2229b9d8fd93599e98e5aba06e0b58afed%22	https://tatem.com/_next/static/chunks/app/(marketing)/pricing/page-bf20c53a2c136234.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/app/(marketing)/pricing/page-bf20c53a2c136234ae80.js	(from https://tatem.com/pricing)
15:11:41	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/47d8f3.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/47d8f3ae80.js	(from https://tatem.com/pricing)
15:11:42	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/nks/7407-891f79ff830cb80d.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/nks/7407-891f79ff830cb80dae80.js	(from https://tatem.com/pricing)
15:11:42	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/ic/chunks/3067-c87968e3efc1df6c.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/ic/chunks/3067-c87968e3efc1df6cae80.js	(from https://tatem.com/pricing)
15:11:42	233/233	---MCZ	200	added ('OK')	text/css	etag:W/%22d49254f9e0982633557594614469d226%22	https://tatem.com/_next/static/css/b59083f79ef725a0.css?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/css/b59083f79ef725a0ae80.css	(from https://tatem.com/sign-in)
15:11:42	5663/5663	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c45255e996e6fdf0a4d89074ab28f1f9%22	https://tatem.com/_next/static/chunks/app/(onboarding)/sign-in/page-c33eff568911c8e8.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/app/(onboarding)/sign-in/page-c33eff568911c8e8ae80.js	(from https://tatem.com/sign-in)
15:11:43	37454/37454	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f84b98b1f831fd00df467fb0772d1279%22	https://tatem.com/_next/static/chunks/6958-0cb1769593a3d510.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/6958-0cb1769593a3d510ae80.js	(from https://tatem.com/sign-in)
15:11:43	93695/93695	---MCZ	200	added ('OK')	application/javascript	etag:W/%223743ca523c772610cb090bd1b9f24461%22	https://tatem.com/_next/static/chunks/8541-1e157ec10448c099.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/8541-1e157ec10448c099ae80.js	(from https://tatem.com/sign-in)
15:11:43	11940/11940	---MCZ	200	added ('OK')	application/javascript	etag:W/%228cb6f262f319f13beb37f7fe57095e13%22	https://tatem.com/_next/static/chunks/app/(onboarding)/layout-1a49a2d18b2739c9.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/app/(onboarding)/layout-1a49a2d18b2739c9ae80.js	(from https://tatem.com/sign-in)
15:11:43	14465/14465	---M--	200	added ('OK')	text/javascript	etag:%22a5bc048c3d6f60cb%22	https://apis.google.com/js/client.js	C:/My%20Websites/tate/apis.google.com/js/client.js	(from https://tatem.com/sign-in)
15:11:44	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/1bbe17ec0.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/1bbe17ec0ae80.js	(from https://tatem.com/sign-in)
15:11:44	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/static/chunks/6958-0cb1769593a3d510.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/static/chunks/6958-0cb1769593a3d510ae80.js	(from https://tatem.com/sign-in)
15:11:44	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/static/chunks/8541-1e157ec10448c099.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/static/chunks/8541-1e157ec10448c099ae80.js	(from https://tatem.com/sign-in)
15:11:45	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/6126708d.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/6126708dae80.js	(from https://tatem.com/sign-in)
15:11:45	10342/10342	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e10219c15da658cd6663d1d2716be223%22	https://tatem.com/_next/static/chunks/app/(marketing)/join-waitlist/page-90310f3b54550011.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/app/(marketing)/join-waitlist/page-90310f3b54550011ae80.js	(from https://tatem.com/join-waitlist)
15:11:46	290435/290435	---M--	200	added ('OK')	image/png	etag:%22ea28954757af3c8caedf8e0334ebe1d3%22	https://tatem.com/team/chris.png	C:/My%20Websites/tate/tatem.com/team/chris.png	(from https://tatem.com/about)
15:11:46	400284/400284	---M--	200	added ('OK')	image/png	etag:%223b5ee5264e5df85dee1ccaa3f17226f2%22	https://tatem.com/team/thomas.png	C:/My%20Websites/tate/tatem.com/team/thomas.png	(from https://tatem.com/about)
15:11:46	280823/280823	---M--	200	added ('OK')	image/png	etag:%22cc91e7fe1e3c06bd52d1ab01bd167fa2%22	https://tatem.com/team/elwin.png	C:/My%20Websites/tate/tatem.com/team/elwin.png	(from https://tatem.com/about)
15:11:46	1010396/1010396	---M--	200	added ('OK')	image/png	etag:%220f835db5b00b41ec97c07e8b8a510754%22	https://tatem.com/investors/caffCapital-bg.png	C:/My%20Websites/tate/tatem.com/investors/caffCapital-bg.png	(from https://tatem.com/about)
15:11:46	4354/4354	---M--	200	added ('OK')	image/png	etag:%2225dbb81935fa7687b224d14676ddb276%22	https://tatem.com/investors/caffCapital.png	C:/My%20Websites/tate/tatem.com/investors/caffCapital.png	(from https://tatem.com/about)
15:11:46	662695/662695	---M--	200	added ('OK')	image/png	etag:%224e3de8d6ac85207a5067045ef55ab85e%22	https://tatem.com/investors/kyber-knight-bg.png	C:/My%20Websites/tate/tatem.com/investors/kyber-knight-bg.png	(from https://tatem.com/about)
15:11:47	23671/23671	---M--	200	added ('OK')	image/png	etag:%22e7cf50818074feccf20f0c8631f3b16f%22	https://tatem.com/investors/kyber-knight.png	C:/My%20Websites/tate/tatem.com/investors/kyber-knight.png	(from https://tatem.com/about)
15:11:47	896645/896645	---M--	200	added ('OK')	image/png	etag:%22234ddbd559df4fd992ae1f7593ac4514%22	https://tatem.com/investors/house-fund-bg.png	C:/My%20Websites/tate/tatem.com/investors/house-fund-bg.png	(from https://tatem.com/about)
15:11:47	15011/15011	---MCZ	200	added ('OK')	application/javascript	etag:W/%2227c1c0bf3920b5799c6045816a2437bb%22	https://tatem.com/_next/static/chunks/app/(marketing)/about/page-752247fa62627f65.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/app/(marketing)/about/page-752247fa62627f65ae80.js	(from https://tatem.com/about)
15:11:47	4511/4511	---M--	200	added ('OK')	image/png	etag:%22e8d0a327a7e170b0a4e0f409e66eab61%22	https://tatem.com/investors/house-fund.png	C:/My%20Websites/tate/tatem.com/investors/house-fund.png	(from https://tatem.com/about)
15:11:48	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/-227b212eddc9af23.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/-227b212eddc9af23ae80.js	(from https://tatem.com/about)
15:11:48	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/s/7476-f4a9b0a55c5230ac.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/s/7476-f4a9b0a55c5230acae80.js	(from https://tatem.com/about)
15:11:48	17300/17300	---MCZ	200	added ('OK')	application/javascript	etag:W/%22860baff033eaa12556ebe15891c1529b%22	https://tatem.com/_next/static/chunks/app/(marketing)/culture/page-15e1e7bf11d21814.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/app/(marketing)/culture/page-15e1e7bf11d21814ae80.js	(from https://tatem.com/culture)
15:11:49	47121/47121	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Mar%202025%2022:11:50%20GMT	https://tatem.com/culture/1	C:/My%20Websites/tate/tatem.com/culture/1.html	(from https://tatem.com/culture)
15:11:49	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/c87968e3efc1df6c.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/c87968e3efc1df6cae80.js	(from https://tatem.com/culture)
15:11:50	2620/2620	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ce16d7d60a790cf9252d5cffdd231139%22	https://tatem.com/_next/static/chunks/app/(marketing)/writing/page-7631676a287b8fa6.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/app/(marketing)/writing/page-7631676a287b8fa6ae80.js	(from https://tatem.com/writing)
15:11:50	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/hunks/3961-67e3b77192e06e25.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/hunks/3961-67e3b77192e06e25ae80.js	(from https://tatem.com/writing)
15:11:50	3780/3780	---M--	200	added ('OK')	image/png	etag:%22cc1420c75705ec68e052b1cccc4f9c5a%22	https://tatem.com/brand/tatem-wordmark-black.png	C:/My%20Websites/tate/tatem.com/brand/tatem-wordmark-black.png	(from https://tatem.com/brand)
15:11:50	4136/4136	---M--	200	added ('OK')	image/png	etag:%22684c2377de0bae246a0d970ee3112bf7%22	https://tatem.com/brand/tatem-wordmark-white.png	C:/My%20Websites/tate/tatem.com/brand/tatem-wordmark-white.png	(from https://tatem.com/brand)
15:11:50	4095/4095	---M--	200	added ('OK')	image/png	etag:%22a6154bcd3cee734da488811c569ae89c%22	https://tatem.com/brand/tatem-logo-black.png	C:/My%20Websites/tate/tatem.com/brand/tatem-logo-black.png	(from https://tatem.com/brand)
15:11:51	4856/4856	---M--	200	added ('OK')	image/png	etag:%224a0a96d0da47eee97f16da8baae5429d%22	https://tatem.com/brand/tatem-logo-white.png	C:/My%20Websites/tate/tatem.com/brand/tatem-logo-white.png	(from https://tatem.com/brand)
15:11:51	7169/7169	---MCZ	200	added ('OK')	application/javascript	etag:W/%22794ecd385b73592564311952d759d793%22	https://tatem.com/_next/static/chunks/app/(marketing)/brand/page-9e12332b4977f43d.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/app/(marketing)/brand/page-9e12332b4977f43dae80.js	(from https://tatem.com/brand)
15:11:51	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/5b427a6b13f.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/5b427a6b13fae80.js	(from https://tatem.com/brand)
15:11:51	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/ddc9af23.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/ddc9af23ae80.js	(from https://tatem.com/brand)
15:11:52	23812/23812	---M--	200	added ('OK')	font/woff2	etag:%227b98d3a05951bc5a91864850059bff13%22	https://tatem.com/_next/static/media/07ce98f0c2830616-s.p.woff2	C:/My%20Websites/tate/tatem.com/_next/static/media/07ce98f0c2830616-s.p.woff2	(from https://tatem.com/credits)
15:11:52	2141/2141	---MCZ	200	added ('OK')	text/css	etag:W/%22fd2df0865e2d6d023787dd19e12d7268%22	https://tatem.com/_next/static/css/4b5be6b4fc49c5d9.css?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/css/4b5be6b4fc49c5d9ae80.css	(from https://tatem.com/credits)
15:11:52	9698/9698	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b4516f2d1f3d1ecf9fd03df2575f48b0%22	https://tatem.com/_next/static/chunks/app/(marketing)/credits/page-1cc7411b55e3992f.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/app/(marketing)/credits/page-1cc7411b55e3992fae80.js	(from https://tatem.com/credits)
15:11:53	51013/51013	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2022:39:37%20GMT	https://tatem.com/7968e3efc1df6c.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/7968e3efc1df6cae80.js	(from https://tatem.com/credits)
15:11:53	23767/23767	---MCZ	200	added ('OK')	application/javascript	etag:W/%223f21b9db2bf01e1ccb04e1e484fc81fd%22	https://tatem.com/_next/static/chunks/app/(marketing)/story/page-3ae5291847c80db2.js?dpl=dpl_4QFce4aJhB2j2UNmMCHXPqy2vEcy	C:/My%20Websites/tate/tatem.com/_next/static/chunks/app/(marketing)/story/page-3ae5291847c80db2ae80.js	(from https://tatem.com/story)
